CustomerID,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFMScore,Cluster_Id
16109.0,218,1,4.5600000000000005,1,1,1,111,0
16110.0,262,1,0.42,1,1,1,111,0
16112.0,143,2,18.16,2,2,2,222,0
16113.0,183,1,15.12,2,1,1,211,0
16114.0,170,1,17.700000000000003,2,1,2,212,0
16115.0,72,5,38.410000000000004,4,4,3,443,3
16116.0,211,1,13.52,1,1,1,111,0
16117.0,189,1,7.8,1,1,1,111,0
16119.0,72,1,17.700000000000003,4,1,2,412,1
16121.0,215,1,5.9,1,1,1,111,0
16122.0,73,2,143.04000000000002,4,2,4,424,1
16126.0,101,2,92.4,3,2,3,323,1
16128.0,77,3,72.78,4,3,3,433,3
16131.0,115,4,101.84,3,4,4,344,3
16133.0,70,23,1317.4099999999999,4,4,4,444,3
16135.0,262,1,175.2,1,1,4,114,0
16136.0,77,2,51.2,4,2,3,423,1
16139.0,112,2,40.31999999999999,3,2,3,323,1
16141.0,88,1,17.85,3,1,2,312,1
16142.0,249,1,19.8,1,1,2,112,0
16143.0,108,2,30.599999999999998,3,2,2,322,1
16144.0,246,1,175.2,1,1,4,114,0
16145.0,73,6,90.65,4,4,3,443,3
16146.0,157,3,247.8,2,3,4,234,3
16147.0,133,1,16.5,2,1,2,212,0
16149.0,142,1,9.120000000000001,2,1,1,211,0
16150.0,88,3,69.6,3,3,3,333,3
16152.0,268,1,81.6,1,1,3,113,0
16153.0,115,3,45.0,3,3,3,333,3
16156.0,85,5,105.84,4,4,4,444,3
16157.0,72,1,29.700000000000003,4,1,2,412,1
16159.0,281,1,15.0,1,1,1,111,0
16160.0,85,1,62.400000000000006,4,1,3,413,1
16161.0,78,7,104.54999999999998,4,4,4,444,3
16162.0,252,1,25.5,1,1,2,112,0
16163.0,232,1,415.00000000000006,1,1,4,114,0
16168.0,74,17,720.5,4,4,4,444,3
16169.0,75,1,20.8,4,1,2,412,1
16170.0,112,5,116.17999999999999,3,4,4,344,3
16172.0,95,5,105.60000000000001,3,4,4,344,3
16173.0,78,3,40.2,4,3,3,433,3
16174.0,126,3,439.8,2,3,4,234,3
16175.0,94,4,55.470000000000006,3,4,3,343,3
16178.0,138,1,17.4,2,1,2,212,0
16180.0,100,8,374.75,3,4,4,344,3
16181.0,73,1,11.9,4,1,1,411,1
16182.0,72,3,532.0,4,3,4,434,3
16184.0,105,5,107.30000000000001,3,4,4,344,3
16185.0,232,1,22.5,1,1,2,112,0
16186.0,103,8,118.62,3,4,4,344,3
16187.0,75,11,349.76,4,4,4,444,3
16188.0,141,3,35.59,2,3,3,233,0
16189.0,85,1,17.4,4,1,2,412,1
16191.0,262,1,90.0,1,1,3,113,0
16193.0,236,1,25.200000000000003,1,1,2,112,0
16198.0,75,1,20.28,4,1,2,412,1
16200.0,164,1,33.9,2,1,2,212,0
16201.0,109,1,20.8,3,1,2,312,1
16203.0,147,2,30.0,2,2,2,222,0
16205.0,179,1,8.3,2,1,1,211,0
16206.0,124,2,21.48,2,2,2,222,0
16209.0,88,5,1422.72,3,4,4,344,3
16210.0,86,6,687.36,3,4,4,344,3
16211.0,88,1,29.849999999999998,3,1,2,312,1
16212.0,283,1,16.5,1,1,2,112,0
16213.0,78,1,11.7,4,1,1,411,1
16214.0,170,3,157.20000000000002,2,3,4,234,3
16215.0,80,1,15.0,4,1,1,411,1
16216.0,267,1,16.8,1,1,2,112,0
16217.0,235,2,40.050000000000004,1,2,3,123,0
16218.0,114,5,307.8,3,4,4,344,3
16221.0,275,1,18.0,1,1,2,112,0
16224.0,141,3,53.4,2,3,3,233,0
16225.0,149,4,52.11000000000001,2,4,3,243,3
16226.0,203,3,62.7,1,3,3,133,0
16227.0,225,1,17.700000000000003,1,1,2,112,0
16229.0,87,2,80.2,3,2,3,323,1
16230.0,189,2,26.46,1,2,2,122,0
16232.0,143,3,60.449999999999996,2,3,3,233,0
16233.0,71,1,12.48,4,1,1,411,1
16235.0,81,2,25.9,4,2,2,422,1
16236.0,78,1,15.9,4,1,1,411,1
16239.0,189,1,33.6,1,1,2,112,0
16240.0,77,1,290.0,4,1,4,414,1
16241.0,96,8,55.9,3,4,3,343,3
16242.0,165,3,30.18,2,3,2,232,0
16244.0,211,1,17.0,1,1,2,112,0
16245.0,121,2,23.7,2,2,2,222,0
16247.0,170,1,4.95,2,1,1,211,0
16249.0,112,4,96.7,3,4,4,344,3
16250.0,261,1,8.5,1,1,1,111,0
16253.0,255,1,39.599999999999994,1,1,3,113,0
16255.0,95,4,50.6,3,4,3,343,3
16256.0,266,1,102.0,1,1,4,114,0
16257.0,176,1,21.95,2,1,2,212,0
16258.0,127,4,383.90000000000003,2,4,4,244,3
16261.0,75,3,8.63,4,3,1,431,1
16265.0,110,3,57.0,3,3,3,333,3
16266.0,73,7,74.50000000000001,4,4,3,443,3
16268.0,71,2,33.9,4,2,2,422,1
16271.0,126,2,21.220000000000002,2,2,2,222,0
16272.0,116,1,20.8,3,1,2,312,1
16275.0,196,1,12.75,1,1,1,111,0
16276.0,176,1,532.8000000000001,2,1,4,214,0
16278.0,100,1,220.0,3,1,4,314,1
16279.0,87,2,25.75,3,2,2,322,1
16281.0,72,1,50.0,4,1,3,413,1
16283.0,120,3,18.93,2,3,2,232,0
16287.0,169,1,15.600000000000001,2,1,1,211,0
16292.0,121,1,30.0,2,1,2,212,0
16293.0,91,5,69.57,3,4,3,343,3
16297.0,268,1,14.850000000000001,1,1,1,111,0
16298.0,186,1,15.0,1,1,1,111,0
16302.0,126,1,19.919999999999998,2,1,2,212,0
16303.0,115,1,41.6,3,1,3,313,1
16305.0,138,1,19.799999999999997,2,1,2,212,0
16306.0,213,1,10.2,1,1,1,111,0
16308.0,107,3,1600.0,3,3,4,334,3
16309.0,106,2,20.04,3,2,2,322,1
16316.0,157,6,85.36,2,4,3,243,3
16317.0,119,2,45.0,3,2,3,323,1
16319.0,217,1,142.8,1,1,4,114,0
16323.0,196,1,207.50000000000003,1,1,4,114,0
16324.0,128,3,17.4,2,3,2,232,0
16325.0,155,2,50.400000000000006,2,2,3,223,0
16326.0,75,7,54.849999999999994,4,4,3,443,3
16327.0,80,3,45.550000000000004,4,3,3,433,3
16330.0,112,2,1.89,3,2,1,321,1
16332.0,72,3,23.83,4,3,2,432,1
16333.0,98,15,6646.880000000001,3,4,4,344,3
16338.0,157,1,11.9,2,1,1,211,0
16340.0,107,1,0.65,3,1,1,311,1
16341.0,85,2,32.1,4,2,2,422,1
16342.0,75,4,82.56,4,4,3,443,3
16344.0,158,1,35.7,2,1,3,213,0
16348.0,78,5,34.68,4,4,2,442,3
16350.0,85,1,17.9,4,1,2,412,1
16353.0,87,7,748.2,3,4,4,344,3
16354.0,73,1,11.9,4,1,1,411,1
16356.0,197,3,34.1,1,3,2,132,0
16357.0,162,2,75.30000000000001,2,2,3,223,0
16358.0,79,2,64.92,4,2,3,423,1
16359.0,94,5,306.65,3,4,4,344,3
16360.0,80,2,6.35,4,2,1,421,1
16361.0,71,1,3.9,4,1,1,411,1
16362.0,91,3,38.2,3,3,3,333,3
16364.0,137,1,4.95,2,1,1,211,0
16365.0,123,5,126.4,2,4,4,244,3
16369.0,80,2,42.900000000000006,4,2,3,423,1
16370.0,82,4,59.3,4,4,3,443,3
16374.0,262,1,2.1,1,1,1,111,0
16377.0,267,1,180.0,1,1,4,114,0
16378.0,247,1,15.0,1,1,1,111,0
16379.0,78,1,27.04,4,1,2,412,1
16383.0,74,2,20.4,4,2,2,422,1
16384.0,89,2,34.7,3,2,2,322,1
16385.0,158,1,5.85,2,1,1,211,0
16386.0,253,1,10.2,1,1,1,111,0
16389.0,78,3,152.4,4,3,4,434,3
16392.0,269,1,5.0,1,1,1,111,0
16393.0,94,6,24.2,3,4,2,342,3
16394.0,72,3,105.57000000000001,4,3,4,434,3
16395.0,78,2,17.01,4,2,2,422,1
16398.0,154,2,83.4,2,2,3,223,0
16399.0,235,1,9.75,1,1,1,111,0
16400.0,94,1,15.0,3,1,1,311,1
16401.0,86,6,191.85,3,4,4,344,3
16402.0,264,1,15.8,1,1,1,111,0
16404.0,70,1,15.600000000000001,4,1,1,411,1
16407.0,74,6,57.95000000000001,4,4,3,443,3
16409.0,87,3,48.9,3,3,3,333,3
16414.0,280,1,15.9,1,1,1,111,0
16418.0,92,2,13.4,3,2,1,321,1
16419.0,112,5,137.78,3,4,4,344,3
16422.0,73,30,2533.0800000000004,4,4,4,444,3
16424.0,191,1,15.9,1,1,1,111,0
16426.0,92,4,114.95,3,4,4,344,3
16427.0,263,1,0.84,1,1,1,111,0
16429.0,106,1,4.95,3,1,1,311,1
16431.0,213,1,5.95,1,1,1,111,0
16434.0,96,3,48.330000000000005,3,3,3,333,3
16438.0,82,1,1.45,4,1,1,411,1
16440.0,214,1,6.300000000000001,1,1,1,111,0
16442.0,227,1,0.8,1,1,1,111,0
16444.0,95,3,16.5,3,3,2,332,1
16446.0,205,1,1.65,1,1,1,111,0
16447.0,135,1,19.9,2,1,2,212,0
16448.0,198,1,10.5,1,1,1,111,0
16449.0,197,2,50.16,1,2,3,123,0
16450.0,149,1,40.56,2,1,3,213,0
16451.0,87,1,6.72,3,1,1,311,1
16455.0,94,3,58.2,3,3,3,333,3
16456.0,99,3,55.45,3,3,3,333,3
16457.0,218,1,35.7,1,1,3,113,0
16458.0,72,10,199.94,4,4,4,444,3
16460.0,72,2,14.629999999999999,4,2,1,421,1
16461.0,177,1,9.95,2,1,1,211,0
16462.0,73,3,136.0,4,3,4,434,3
16463.0,204,1,14.850000000000001,1,1,1,111,0
16464.0,80,2,13.55,4,2,1,421,1
16466.0,103,4,55.45,3,4,3,343,3
16468.0,74,1,62.400000000000006,4,1,3,413,1
16469.0,87,3,4.140000000000001,3,3,1,331,1
16470.0,115,2,4.6899999999999995,3,2,1,321,1
16471.0,274,1,15.8,1,1,1,111,0
16473.0,164,1,19.799999999999997,2,1,2,212,0
16474.0,89,3,28.35,3,3,2,332,1
16475.0,88,4,159.3,3,4,4,344,3
16477.0,131,3,49.849999999999994,2,3,3,233,0
16480.0,75,1,10.5,4,1,1,411,1
16483.0,192,1,14.95,1,1,1,111,0
16484.0,173,2,26.7,2,2,2,222,0
16485.0,77,1,7.5,4,1,1,411,1
16488.0,114,2,68.0,3,2,3,323,1
16493.0,79,2,33.12,4,2,2,422,1
16495.0,276,2,9.45,1,2,1,121,0
16496.0,207,1,12.75,1,1,1,111,0
16497.0,203,3,74.7,1,3,3,133,0
16498.0,161,2,14.1,2,2,1,221,0
16503.0,106,2,33.6,3,2,2,322,1
16511.0,144,2,5.7,2,2,1,221,0
16515.0,91,3,17.5,3,3,2,332,1
16517.0,277,1,14.75,1,1,1,111,0
16520.0,186,2,16.5,1,2,2,122,0
16523.0,79,14,411.74999999999994,4,4,4,444,3
16525.0,79,17,1559.4800000000002,4,4,4,444,3
16526.0,171,1,13.52,2,1,1,211,0
16527.0,81,1,8.25,4,1,1,411,1
16529.0,190,1,5.95,1,1,1,111,0
16531.0,74,2,55.5,4,2,3,423,1
16532.0,135,1,374.40000000000003,2,1,4,214,0
16536.0,110,1,8.32,3,1,1,311,1
16539.0,219,1,67.5,1,1,3,113,0
16545.0,164,1,25.200000000000003,2,1,2,212,0
16549.0,89,2,4.18,3,2,1,321,1
16550.0,108,4,58.05,3,4,3,343,3
16551.0,95,2,23.64,3,2,2,322,1
16552.0,242,1,17.700000000000003,1,1,2,112,0
16553.0,163,9,875.82,2,4,4,244,3
16554.0,222,1,10.2,1,1,1,111,0
16555.0,109,1,19.799999999999997,3,1,2,312,1
16556.0,105,4,67.14,3,4,3,343,3
16557.0,137,1,12.5,2,1,1,211,0
16558.0,78,11,218.90000000000003,4,4,4,444,3
16566.0,170,2,179.56,2,2,4,224,0
16567.0,194,1,15.0,1,1,1,111,0
16570.0,127,5,97.08000000000001,2,4,4,244,3
16571.0,176,2,39.599999999999994,2,2,3,223,0
16572.0,127,3,38.25,2,3,3,233,3
16573.0,84,1,13.5,4,1,1,411,1
16574.0,71,1,15.0,4,1,1,411,1
16581.0,182,1,10.2,2,1,1,211,0
16582.0,113,1,162.72,3,1,4,314,1
16584.0,80,2,120.8,4,2,4,424,1
16586.0,248,1,18.0,1,1,2,112,0
16587.0,232,1,15.0,1,1,1,111,0
16589.0,71,3,43.85000000000001,4,3,3,433,3
16592.0,136,9,134.24,2,4,4,244,3
16593.0,189,1,6.6,1,1,1,111,0
16594.0,75,1,1.25,4,1,1,411,1
16600.0,74,2,31.220000000000002,4,2,2,422,1
16603.0,74,2,19.6,4,2,2,422,1
16607.0,73,7,102.88000000000001,4,4,4,444,3
16609.0,87,6,110.86,3,4,4,344,3
16610.0,219,1,17.700000000000003,1,1,2,112,0
16611.0,186,1,5.04,1,1,1,111,0
16612.0,119,2,29.200000000000003,3,2,2,322,1
16613.0,70,1,16.6,4,1,2,412,1
16614.0,182,1,15.600000000000001,2,1,1,211,0
16616.0,157,1,10.08,2,1,1,211,0
16617.0,235,1,53.1,1,1,3,113,0
16618.0,210,3,74.91,1,3,3,133,0
16619.0,263,1,11.399999999999999,1,1,1,111,0
16620.0,260,1,19.5,1,1,2,112,0
16621.0,147,3,44.1,2,3,3,233,0
16623.0,245,1,8.850000000000001,1,1,1,111,0
16624.0,80,2,21.15,4,2,2,422,1
16625.0,274,1,8.5,1,1,1,111,0
16626.0,73,9,358.61,4,4,4,444,3
16627.0,79,1,18.72,4,1,2,412,1
16628.0,106,4,177.79999999999998,3,4,4,344,3
16629.0,73,2,7.56,4,2,1,421,1
16633.0,78,4,87.8,4,4,3,443,3
16634.0,222,1,53.1,1,1,3,113,0
16637.0,123,2,28.919999999999998,2,2,2,222,0
16638.0,99,5,126.60000000000001,3,4,4,344,3
16639.0,206,2,39.699999999999996,1,2,3,123,0
16641.0,105,1,17.700000000000003,3,1,2,312,1
16642.0,207,1,34.0,1,1,2,112,0
16643.0,245,1,27.0,1,1,2,112,0
16644.0,177,2,24.14,2,2,2,222,0
16647.0,169,2,22.439999999999998,2,2,2,222,0
16650.0,71,1,5.04,4,1,1,411,1
16652.0,109,5,238.38000000000002,3,4,4,344,3
16653.0,71,1,17.4,4,1,2,412,1
16654.0,141,3,75.10000000000001,2,3,3,233,0
16655.0,75,3,74.92,4,3,3,433,3
16656.0,79,9,1267.9799999999998,4,4,4,444,3
16657.0,148,2,14.1,2,2,1,221,0
16659.0,189,1,20.4,1,1,2,112,0
16660.0,210,1,101.76,1,1,4,114,0
16668.0,116,4,49.38,3,4,3,343,3
16669.0,78,2,38.65,4,2,3,423,1
16670.0,106,5,71.1,3,4,3,343,3
16671.0,164,1,816.0,2,1,4,214,0
16672.0,72,18,1215.48,4,4,4,444,3
16674.0,98,1,3.75,3,1,1,311,1
16676.0,213,2,32.0,1,2,2,122,0
16678.0,98,8,183.35999999999999,3,4,4,344,3
16681.0,72,6,417.96000000000004,4,4,4,444,3
16682.0,92,3,189.79999999999998,3,3,4,334,3
16684.0,133,12,2604.1600000000003,2,4,4,244,3
16686.0,98,4,45.49,3,4,3,343,3
16689.0,75,2,85.84,4,2,3,423,1
16690.0,72,2,67.19999999999999,4,2,3,423,1
16692.0,256,1,150.0,1,1,4,114,0
16693.0,271,1,23.8,1,1,2,112,0
16696.0,135,4,301.5,2,4,4,244,3
16697.0,241,1,0.95,1,1,1,111,0
16698.0,226,2,1020.0,1,2,4,124,0
16700.0,80,8,151.55,4,4,4,444,3
16701.0,129,7,405.48,2,4,4,244,3
16705.0,74,9,593.94,4,4,4,444,3
16706.0,98,2,16.35,3,2,1,321,1
16709.0,84,5,175.20000000000002,4,4,4,444,3
16710.0,74,6,70.38,4,4,3,443,3
16711.0,140,1,41.400000000000006,2,1,3,213,0
16712.0,95,8,117.94,3,4,4,344,3
16713.0,73,8,106.55,4,4,4,444,3
16714.0,218,1,15.0,1,1,1,111,0
16715.0,78,1,6.959999999999999,4,1,1,411,1
16716.0,266,1,166.8,1,1,4,114,0
16717.0,95,3,52.82,3,3,3,333,3
16719.0,74,3,29.6,4,3,2,432,1
16721.0,262,1,2.6,1,1,1,111,0
16722.0,99,7,213.34000000000003,3,4,4,344,3
16723.0,91,2,177.75,3,2,4,324,1
16726.0,196,1,31.8,1,1,2,112,0
16728.0,166,3,11.17,2,3,1,231,0
16729.0,70,19,276.29,4,4,4,444,3
16730.0,234,1,14.5,1,1,1,111,0
16734.0,114,2,4.6,3,2,1,321,1
16735.0,78,4,51.82,4,4,3,443,3
16739.0,176,1,19.799999999999997,2,1,2,212,0
16743.0,113,5,59.73,3,4,3,343,3
16744.0,75,4,8.45,4,4,1,441,1
16745.0,86,13,393.28000000000003,3,4,4,344,3
16746.0,75,11,184.09999999999997,4,4,4,444,3
16748.0,217,1,20.8,1,1,2,112,0
16750.0,73,4,22.34,4,4,2,442,3
16755.0,114,2,21.0,3,2,2,322,1
16756.0,214,1,15.0,1,1,1,111,0
16761.0,96,1,46.800000000000004,3,1,3,313,1
16762.0,144,1,35.400000000000006,2,1,2,212,0
16763.0,198,1,89.69999999999999,1,1,3,113,0
16764.0,72,6,18.85,4,4,2,442,3
16766.0,273,2,54.900000000000006,1,2,3,123,0
16767.0,93,6,217.29000000000002,3,4,4,344,3
16768.0,103,2,28.9,3,2,2,322,1
16769.0,260,1,5.9,1,1,1,111,0
16770.0,236,1,1.7,1,1,1,111,0
16771.0,75,2,22.53,4,2,2,422,1
16774.0,116,3,38.949999999999996,3,3,3,333,3
16775.0,72,6,45.55,4,4,3,443,3
16777.0,80,2,14.11,4,2,1,421,1
16778.0,74,2,23.28,4,2,2,422,1
16779.0,71,10,471.6,4,4,4,444,3
16780.0,100,2,26.25,3,2,2,322,1
16782.0,77,7,131.75,4,4,4,444,3
16788.0,123,2,2.44,2,2,1,221,0
16791.0,122,4,25.27,2,4,2,242,3
16792.0,282,2,13.7,1,2,1,121,0
16794.0,89,5,28.48,3,4,2,342,3
16796.0,89,1,6.64,3,1,1,311,1
16801.0,163,4,68.35,2,4,3,243,3
16804.0,270,1,1.45,1,1,1,111,0
16805.0,173,1,1.25,2,1,1,211,0
16806.0,103,4,46.739999999999995,3,4,3,343,3
16807.0,142,3,49.980000000000004,2,3,3,233,0
16808.0,99,2,74.25,3,2,3,323,1
16809.0,136,3,16.2,2,3,1,231,0
16810.0,192,1,20.8,1,1,2,112,0
16813.0,78,8,28.82,4,4,2,442,3
16814.0,87,10,248.25000000000003,3,4,4,344,3
16816.0,103,2,35.85,3,2,3,323,1
16817.0,185,5,73.1,1,4,3,143,0
16818.0,71,10,173.04999999999998,4,4,4,444,3
16820.0,95,1,23.4,3,1,2,312,1
16823.0,227,1,8.25,1,1,1,111,0
16824.0,164,1,22.5,2,1,2,212,0
16825.0,185,1,79.2,1,1,3,113,0
16828.0,93,2,27.6,3,2,2,322,1
16829.0,156,1,12.600000000000001,2,1,1,211,0
16832.0,184,3,99.35,1,3,4,134,0
16833.0,259,2,32.4,1,2,2,122,0
16834.0,227,1,30.0,1,1,2,112,0
16835.0,128,1,15.9,2,1,1,211,0
16836.0,116,1,76.32000000000001,3,1,3,313,1
16837.0,157,9,441.21999999999997,2,4,4,244,3
16838.0,197,1,9.959999999999999,1,1,1,111,0
16839.0,74,19,1650.4399999999998,4,4,4,444,3
16841.0,137,4,47.919999999999995,2,4,3,243,3
16842.0,100,2,23.5,3,2,2,322,1
16843.0,93,11,291.58,3,4,4,344,3
16849.0,186,1,17.700000000000003,1,1,2,112,0
16852.0,176,1,6.6000000000000005,2,1,1,211,0
16859.0,144,2,25.08,2,2,2,222,0
16861.0,158,1,35.400000000000006,2,1,2,212,0
16866.0,140,3,119.85,2,3,4,234,3
16869.0,165,2,10.75,2,2,1,221,0
16871.0,89,5,173.6,3,4,4,344,3
16872.0,77,3,285.27,4,3,4,434,3
16873.0,127,3,82.1,2,3,3,233,3
16875.0,144,1,31.6,2,1,2,212,0
16877.0,152,2,20.7,2,2,2,222,0
16878.0,84,1,9.5,4,1,1,411,1
16880.0,99,6,35.91,3,4,3,343,3
16882.0,239,1,11.8,1,1,1,111,0
16883.0,187,1,7.95,1,1,1,111,0
16889.0,194,2,22.71,1,2,2,122,0
16891.0,95,2,23.7,3,2,2,322,1
16892.0,183,1,7.95,2,1,1,211,0
16898.0,177,1,0.38,2,1,1,211,0
16899.0,89,3,22.35,3,3,2,332,1
16902.0,116,1,37.5,3,1,3,313,1
16904.0,94,10,163.60000000000002,3,4,4,344,3
16905.0,236,2,38.7,1,2,3,123,0
16906.0,81,4,35.0,4,4,2,442,3
16907.0,148,2,14.25,2,2,1,221,0
16909.0,72,1,77.75999999999999,4,1,3,413,1
16910.0,77,4,11.0,4,4,1,441,1
16912.0,134,4,107.46000000000001,2,4,4,244,3
16915.0,127,4,64.5,2,4,3,243,3
16917.0,276,1,122.39999999999999,1,1,4,114,0
16918.0,95,2,34.900000000000006,3,2,2,322,1
16919.0,156,9,192.45,2,4,4,244,3
16923.0,99,11,356.20000000000005,3,4,4,344,3
16924.0,84,1,1.65,4,1,1,411,1
16927.0,115,2,269.1,3,2,4,324,1
16928.0,80,14,148.98999999999998,4,4,4,444,3
16929.0,71,3,59.5,4,3,3,433,3
16931.0,75,11,43.31999999999999,4,4,3,443,3
16933.0,239,1,15.9,1,1,1,111,0
16938.0,179,2,19.65,2,2,2,222,0
16940.0,169,1,6.8,2,1,1,211,0
16942.0,136,7,61.10000000000001,2,4,3,243,3
16943.0,211,2,98.8,1,2,4,124,0
16945.0,85,11,205.61,4,4,4,444,3
16947.0,235,1,27.04,1,1,2,112,0
16948.0,138,2,67.2,2,2,3,223,0
16949.0,185,3,62.03999999999999,1,3,3,133,0
16950.0,124,1,81.6,2,1,3,213,0
16951.0,134,2,32.7,2,2,2,222,0
16952.0,109,2,12.19,3,2,1,321,1
16954.0,124,3,189.15000000000003,2,3,4,234,3
16955.0,184,1,16.35,1,1,1,111,0
16957.0,239,2,102.6,1,2,4,124,0
16959.0,87,1,12.75,3,1,1,311,1
16960.0,252,1,1.9500000000000002,1,1,1,111,0
16961.0,116,1,20.0,3,1,2,312,1
16963.0,187,1,15.0,1,1,1,111,0
16965.0,226,1,9.120000000000001,1,1,1,111,0
16966.0,170,4,193.55999999999997,2,4,4,244,3
16967.0,189,1,15.0,1,1,1,111,0
16968.0,107,1,14.850000000000001,3,1,1,311,1
16969.0,134,2,31.62,2,2,2,222,0
16976.0,267,1,76.32000000000001,1,1,3,113,0
16978.0,77,1,8.5,4,1,1,411,1
16979.0,147,1,45.0,2,1,3,213,0
16980.0,255,1,17.4,1,1,2,112,0
16983.0,96,3,52.35,3,3,3,333,3
16984.0,88,2,8.850000000000001,3,2,1,321,1
16985.0,88,6,216.39999999999998,3,4,4,344,3
16987.0,170,3,28.7,2,3,2,232,0
16989.0,79,3,200.95,4,3,4,434,3
16990.0,218,1,179.0,1,1,4,114,0
16992.0,98,2,37.2,3,2,3,323,1
16996.0,121,3,182.2,2,3,4,234,3
16998.0,149,3,205.00000000000003,2,3,4,234,3
16999.0,74,1,15.0,4,1,1,411,1
17001.0,91,6,87.6,3,4,3,343,3
17002.0,85,2,83.0,4,2,3,423,1
17004.0,92,1,1.25,3,1,1,311,1
17006.0,75,1,33.0,4,1,2,412,1
17007.0,155,3,49.4,2,3,3,233,0
17015.0,71,2,26.1,4,2,2,422,1
17017.0,72,9,299.58,4,4,4,444,3
17019.0,261,1,2.55,1,1,1,111,0
17024.0,99,2,56.25,3,2,3,323,1
17026.0,185,1,121.67999999999999,1,1,4,114,0
17027.0,78,4,33.25,4,4,2,442,3
17029.0,110,2,716.0,3,2,4,324,3
17031.0,154,1,20.8,2,1,2,212,0
17033.0,86,2,158.15999999999997,3,2,4,324,1
17034.0,79,1,5.04,4,1,1,411,1
17035.0,245,1,13.52,1,1,1,111,0
17037.0,87,1,25.5,3,1,2,312,1
17040.0,137,1,175.2,2,1,4,214,0
17041.0,108,1,15.6,3,1,1,311,1
17042.0,121,4,68.52,2,4,3,243,3
17043.0,178,2,113.0,2,2,4,224,0
17045.0,113,3,56.46,3,3,3,333,3
17046.0,157,1,30.0,2,1,2,212,0
17047.0,85,3,55.26,4,3,3,433,3
17048.0,117,2,55.550000000000004,3,2,3,323,1
17049.0,84,6,111.78,4,4,4,444,3
17050.0,96,4,53.25000000000001,3,4,3,343,3
17051.0,194,1,2.5,1,1,1,111,0
17053.0,130,1,35.400000000000006,2,1,2,212,0
17054.0,137,4,69.33,2,4,3,243,3
17058.0,81,3,58.400000000000006,4,3,3,433,3
17059.0,110,3,43.09,3,3,3,333,3
17060.0,266,1,17.700000000000003,1,1,2,112,0
17061.0,73,11,710.98,4,4,4,444,3
17063.0,163,2,40.9,2,2,3,223,0
17064.0,182,1,20.8,2,1,2,212,0
17068.0,84,13,310.40000000000003,4,4,4,444,3
17069.0,77,5,59.870000000000005,4,4,3,443,3
17070.0,114,1,3.95,3,1,1,311,1
17071.0,88,6,116.0,3,4,4,344,3
17073.0,82,2,9.58,4,2,1,421,1
17075.0,253,1,8.32,1,1,1,111,0
17076.0,273,1,25.5,1,1,2,112,0
17079.0,78,1,59.400000000000006,4,1,3,413,1
17080.0,269,1,76.32000000000001,1,1,3,113,0
17083.0,109,1,53.1,3,1,3,313,1
17085.0,123,2,18.8,2,2,2,222,0
17088.0,72,3,56.42,4,3,3,433,3
17090.0,88,3,234.37,3,3,4,334,3
17091.0,98,5,68.09,3,4,3,343,3
17092.0,87,3,30.89,3,3,2,332,1
17096.0,143,2,29.240000000000002,2,2,2,222,0
17101.0,178,1,15.8,2,1,1,211,0
17102.0,261,1,25.5,1,1,2,112,0
17105.0,159,1,8.5,2,1,1,211,0
17107.0,75,4,403.5,4,4,4,444,3
17109.0,232,2,8.8,1,2,1,121,0
17110.0,165,1,16.5,2,1,2,212,0
17114.0,138,4,27.799999999999997,2,4,2,242,3
17115.0,182,2,39.8,2,2,3,223,0
17120.0,233,1,16.5,1,1,2,112,0
17122.0,119,1,19.799999999999997,3,1,2,312,1
17123.0,161,1,25.200000000000003,2,1,2,212,0
17124.0,185,1,15.9,1,1,1,111,0
17126.0,152,3,6.760000000000001,2,3,1,231,0
17131.0,75,1,15.0,4,1,1,411,1
17133.0,87,4,635.9000000000001,3,4,4,344,3
17134.0,106,2,35.45,3,2,3,323,1
17138.0,275,1,17.9,1,1,2,112,0
17139.0,88,7,170.42,3,4,4,344,3
17140.0,247,1,7.5,1,1,1,111,0
17142.0,239,1,35.849999999999994,1,1,3,113,0
17144.0,84,1,15.0,4,1,1,411,1
17146.0,105,2,184.85,3,2,4,324,1
17147.0,80,2,30.0,4,2,2,422,1
17152.0,194,3,195.55,1,3,4,134,0
17154.0,75,1,24.96,4,1,2,412,1
17155.0,177,1,4.4,2,1,1,211,0
17157.0,176,1,19.799999999999997,2,1,2,212,0
17158.0,232,1,45.0,1,1,3,113,0
17159.0,75,2,59.45,4,2,3,423,1
17160.0,109,5,84.46000000000001,3,4,3,343,3
17162.0,131,8,102.2,2,4,4,244,3
17163.0,78,1,29.700000000000003,4,1,2,412,1
17164.0,79,4,60.300000000000004,4,4,3,443,3
17166.0,203,1,14.850000000000001,1,1,1,111,0
17169.0,183,1,15.299999999999999,2,1,1,211,0
17172.0,78,1,13.919999999999998,4,1,1,411,1
17173.0,116,2,70.80000000000001,3,2,3,323,1
17174.0,217,1,19.5,1,1,2,112,0
17175.0,141,2,82.45,2,2,3,223,0
17176.0,201,1,10.2,1,1,1,111,0
17179.0,178,2,1.72,2,2,1,221,0
17180.0,241,2,7.68,1,2,1,121,0
17183.0,105,1,19.799999999999997,3,1,2,312,1
17187.0,226,1,30.599999999999998,1,1,2,112,0
17188.0,164,2,28.9,2,2,2,222,0
17189.0,106,1,5.04,3,1,1,311,1
